Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number,file,Link
False, ASTO,CommonStock,046376109, NA,," Oct 31, 2020", 936.770 ," July 30, 2021"," 600,000 "," Oct 31, 2020", 207 ,,ASTO,2021,5,ASTO_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293089/content
False, ATHC,COMMONSTOCK,00436J102, $0.001,, 12/31/2020," 11,691,924 ", 12/31/2020," 11,691,924 ", 12/31/2020, 457 , 12/31/2020,ATHC,2021,1,ATHC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298238/content
False, ATHC,COMMONSTOCK,00436J102, $0.001,, 12/31/2019," 11,691,924 ", 12/31/2019," 11,691,924 ", 12/31/2019, 457 , 12/31/2019,ATHC,2021,2,ATHC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298237/content
False, ATHC,COMMONSTOCK,436J102, $0.001,, 12/31/2021," 11.691,924 ", 12/31/2021," 11,691,924 ", 12/31/2021, 456 , 12/31/2021,ATHC,2022,1,ATHC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327437/content
False, ATIG,CommonStock,04914U100, 0.001,," September 7, 2021"," 14,905,559,295 "," September 7, 2021"," 1,208,184,454 "," September 7, 2021", 256 ," September 7, 2021",ATIG,2021,1,ATIG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306848/content
False, ATIG,CommonStock,04914U100, 0.001,," September 7, 2021"," 14,905,559,295 "," September 7, 2021"," 1,208,184,454 "," September 7, 2021", 256 ," September 7, 2021",ATIG,2021,3,ATIG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303951/content
False, ATIG,CommonStock,04914U100, 0.001,," September 7, 2021"," 14,905,559,295 "," September 7, 2021"," 1,208,184,454 "," September 7, 2021", 256 ," September 7, 2021",ATIG,2021,4,ATIG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303411/content
False, ATIG,CommonStock,04914U100, 0.001,," April 12, 2022"," 14,905,559,295 "," April 12, 2022"," 1,208,184,454 "," April 12, 2022", 256 ," April 12, 2022",ATIG,2022,1,ATIG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327362/content
False, ATIG,CommonStock,04914U100, 0.001,," April 4, 2022"," 14,905,559,295 "," April 4, 2022"," 1,208,184,454 "," April 4, 2022", 256 ," April 4, 2022",ATIG,2022,2,ATIG_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326662/content
False, ATIG,CommonStock,04914U100, 0.001,," March 29, 2022"," 14,905,559,295 "," March 29, 2022"," 1,208,184,454 "," March 29, 2022", 256 ," March 29, 2022",ATIG,2022,3,ATIG_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325342/content
False, ATOR,COMMONSTOCKCLASSA,00213J101, $0.001,, 12/31/2020," 54,775,000 ", 12/31/2020," 150,000 ", 12/31/2020, 13 , 12/31/2020,ATOR,2021,1,ATOR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302682/content
False, ATOR,COMMONSTOCKCLASSA,00213J101, $0.001,, 12/31/2019," 53,775,000 ", 12/31/2019," 150,000 ", 12/31/2019, 13 , 12/31/2019,ATOR,2021,2,ATOR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301732/content
False, ATOR,COMMONSTOCKCLASSA,00213J101, $0.001,, 12/31/2021," 42,143,750 ", 12/31/2021," 150,000 ", 12/31/2021, 25 , 12/31/2021,ATOR,2022,1,ATOR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/322378/content
False, AVOA,MembershipUnits,053843, No Par,," December 31, 2021"," 8,058 "," December 31, 2021"," 4,977 "," December 31, 2021", 103 ," January 24, 2022",AVOA,2022,1,AVOA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323758/content
False, AVOA,MembershipUnits,053843, No Par,," December 31, 2022"," 8,058 "," December 31, 2022"," 4,977 "," December 31, 2022", 99 ," January 23, 2023",AVOA,2023,2,AVOA_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358565/content
False, AWON (OTC Pink),Common,03740J107, 001,," December 31, 2020"," 412,226.498 "," December 31, 2020"," 113,911,484 "," December 31, 2020", aba A ," December 31, 2020",AWON,2021,1,AWON_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301349/content
False, AWON (OTC Pink),Common,03740J107, 001,," December 31, 2020"," 412,226,498 "," December 31, 2020"," 113,911,484 "," December 31, 2020", 411 ," December 31, 2020",AWON,2021,2,AWON_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298525/content
False, AWON (OTC Pink),_Common,03740J107, .001,," December 31, 2021"," 412,226,498  "," December 31, 2021"," 113,911,484 "," December 31, 2021", 414 ," December 31, 2021",AWON,2022,1,AWON_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/321134/content
False, AWON,Common,03740J107, $0.001,," December 31, 2022"," 412,226 498 "," December 31, 2022"," 113,911,484 "," December 31, 2022", 111 ," December 31, 2022",AWON,2023,2,AWON_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360350/content
False, AWON (OTC Pink),Common,03740J107, 001,," December 31, 2022"," 412,226,498 "," December 31, 2022"," 113,911,484 "," December 31, 2022", 411 ," December 31, 2022",AWON,2023,3,AWON_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359718/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 30, 2021"," 42,337,596 "," September 30, 2021"," 6,080,940 "," September 30, 2021", 644 ," September 30, 2021",AYAG,2021,1,AYAG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306468/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 30, 2020"," 41,737,273 "," September 30, 2020"," 6,080,940 "," September 30, 2020", 644 ," September 30, 2020",AYAG,2021,2,AYAG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306460/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 30, 2019"," 15,918,940 "," September 30, 2019"," 6,080,940 "," September 30, 2019", 644 ," September 30, 2019",AYAG,2021,3,AYAG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306459/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 30, 2020"," 41,737,273 "," September 30, 2020"," 6,080,940 "," September 30, 2020", 644 ," September 30, 2020",AYAG,2021,4,AYAG_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304387/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 30, 2019"," 15,918,940 "," September 30, 2019"," 6,080,940 "," September 30, 2019", 644 ," September 30, 2019",AYAG,2021,5,AYAG_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304386/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 30, 2018"," 15,918,940 "," September 30, 2018"," 6,080,940 "," September 30, 2018", 644 ," September 30, 2018",AYAG,2021,6,AYAG_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304385/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 8, 2021"," 42,337,596 "," September 8, 2021"," 6,080,940 "," September 8, 2021", 644 ," September 8, 2021",AYAG,2021,7,AYAG_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301550/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 8, 2021"," 42,337,596 "," September 8, 2021"," 6,080,940 "," September 8, 2021", 644 ," September 8, 2021",AYAG,2021,8,AYAG_2021_Annual_8.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301540/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," September 8, 2021"," 42,337,596 "," September 8, 2021"," 6,080,940 "," September 8, 2021", 644 ," September 8, 2021",AYAG,2021,9,AYAG_2021_Annual_9.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301532/content
False, AYAG,CommonStock,02314U100, $0.0001 per share,," December 26, 2022"," 42,337,596 "," December 26, 2022"," 6,080,940 "," December 26, 2022", 644 ," December 26, 2022",AYAG,2022,1,AYAG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/356014/content
False, BANI,Common,06652L408, .0O00001,, 12/31/2021,, 12/31/2021,, 12/31/2021,, 12/31/2021,BANI,2022,2,BANI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/330288/content
False, BBLC,CommonStock,09369F102, 0.0001,,," 17,406,000 ",," 16,358,190 ",, 87 ,,BBLC,2021,2,BBLC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314714/content
False, BBLC,CommonStock,09369F102, 0.0001,,," 17,406,000 ",," 16,358,190 ",,,,BBLC,2021,5,BBLC_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304713/content
False, BBLC,CommonStock,09369F102, 0.0001,," September 27, 2021"," 17,406,000 "," December 31, 2019"," 16,358,190 "," December 31, 2019", 87 ," December 31, 2019",BBLC,2021,6,BBLC_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304712/content
False, BBLC,CommonStock,09369F102, $0.0001,," September 16, 202"," 17,560,564 "," December 31, 2019"," 16,358,190 "," December 31, 2019", 87 ," December 31, 2019",BBLC,2021,8,BBLC_2021_Annual_8.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302817/content
False, BBLC,CommonStock,09369F102, $0.0001,," December 31, 2021 and October 25, 2022"," 17,406,000 "," December 31, 2021 and October 25, 2022"," 16,358,190 "," December 31, 2021 and October 25, 2022", 48 ," December 31, 2021 and October 25, 2022",BBLC,2022,1,BBLC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/349561/content
False, BBLC,CommonStock,09369F102, $0.0001,,," 17,406,000 ",," 16,358,190 ",, 87 ,,BBLC,2022,2,BBLC_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/349495/content
False, BBLC,CommonStock,09369F102, 0.0001,," December 31, 2021"," 17,406,000 "," December 31, 2021"," 16,358,190 "," December 31, 2021", 48 ," December 31, 2021",BBLC,2022,4,BBLC_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332887/content
False, BBLC,CommonStock,09369F102, 0.0001,," December 31, 2021"," 17,406,000 "," December 31, 2021"," 16,358,190 "," December 31, 2021", 48 ," December 31, 2021",BBLC,2022,5,BBLC_2022_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324725/content
False, BBLC,CommonStock,09369F102, 0.0001,," December 31, 2021"," 17,406,000 "," December 31, 2021"," 16,358,190 "," December 31, 2021", 48 ," December 31, 2021",BBLC,2022,6,BBLC_2022_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324636/content
False, BCDS,COMMON,093418101, 0.001,," December 31, 2021"," 10,278,272 "," December 31, 2021"," 2,561,349 "," December 31, 2021", 69 ," December 31, 2021",BCDS,2022,1,BCDS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348690/content
False, BCDS,COMMON,093418101, 0.001,," December 31, 2020"," 10,278,272 "," December 31, 2020"," 2,561,349 "," December 31, 2020", 69 ," December 31, 2020",BCDS,2022,2,BCDS_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348689/content
False, BCDS,COMMON,093418101, 0.001,," December 31, 2022"," 65,278,272 "," December 31, 2022"," 2,561,349 "," December 31, 2022", 70 ,,BCDS,2023,1,BCDS_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360887/content
False,,,,,," April 30, 2022",," April 30, 2022",," April 30, 2022",," April 30, 2022",BCII,2022,1,BCII_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347681/content
False,,,,,," April 30, 2022",," April 30, 2022",," April 30, 2022",," April 30, 2022",BCII,2022,2,BCII_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/346175/content
False, BCND,CommonShares,07367T306, $.00001,," August 6, 2021",," August 6, 2021"," 194,914,911 "," August 6, 2021", 131 ," August 6, 2021",BCND,2021,1,BCND_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298409/content
False, BCND,CommonShares,07367T306, $.00001,," August 6, 2021",," August 6, 2021"," 194,914,911 "," August 6, 2021", 131 ," August 6, 2021",BCND,2021,2,BCND_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298408/content
False, BCND,CommonShares,07367T306, $.00001,," August 6, 2021",," August 6, 2021"," 194,914,911 "," August 6, 2021", 131 ," August 6, 2021",BCND,2021,3,BCND_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298405/content
False, BCND,CommonShares,07367T306, $.00001,," August 6, 2021",," August 6, 2021"," 194,914,911 "," August 6, 2021", 131 ," August 6, 2021",BCND,2021,4,BCND_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298404/content
False, BDCM,Common,11132C200, $0.001,, 12/31/2020," 69,966,828 ", 12/31/2020," 9,200,043 ", 12/31/2020, 60 , 12/31/2020,BDCM,2021,1,BDCM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299688/content
False, BDCM,Common,11132C200, $0.001,, 12/31/2019," 69,966,828 ", 12/31/2019," 9,200,043 ", 12/31/2019, 60 , 12/31/2019,BDCM,2021,2,BDCM_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299687/content
False,,,,,, 12/31/2021,, 12/31/2021,, 12/31/2021,, 12/31/2021,BDCM,2022,1,BDCM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332485/content
False,,,,,, 03/31/2022,, 03/31/2022,, 03/31/2022,, 03/31/2022,BDCM,2022,2,BDCM_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332069/content
False,,,,,, 12/31/2022,, 12/31/2022,, 12/31/2022,, 12/31/2022,BDCM,2023,1,BDCM_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360216/content
False,,,,,, 12/31/2022,, 12/31/2022,, 12/31/2022,, 12/31/2022,BDCM,2023,2,BDCM_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359891/content
False, BFCH,CommonStock,09174L104, 0.00001,," December 31, 2018"," 12,417,145,701 "," December 31, 2018"," 414,073,146 "," December 31, 2018", 49 ," December 31, 2018",BFCH,2019,1,BFCH_2019_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/219467/content
False, BFCH,CommonStock,09174L104, 0.00001,," December 31, 2019"," 182,145,701 "," December 31, 2019"," 179,073,146 "," December 31, 2019", 47 ," December 31, 2019",BFCH,2020,2,BFCH_2020_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/252582/content
False, BFCH,CommonStock,09174L104, 0.00001,," December 31, 2020"," 219,145,701"," December 31, 2020"," 216,073,146"," December 31, 2020", 48," December 31, 2020",BFCH,2021,2,BFCH_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299321/content
False,,,,,,,,,,,,,BFCH,2022,1,BFCH_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348721/content
False,,,,,,,,,,,,,BFCH,2022,2,BFCH_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347559/content
False,,,,,,,,,,,,,BFCH,2022,3,BFCH_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348153/content
False, BFCH,CommonStock,09174L104, 0.00001,," December 31, 2022"," 347,624,394"," December 31, 2022",," December 31, 2022", 47,,BFCH,2023,1,BFCH_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362063/content
False, BHLD,Common,09369Y101, $.001,," December 31, 2020"," 5,001,374 "," December 31, 2020", 145.97 , December 31. 2020, 14 ," December 31, 2020",BHLD,2021,1,BHLD_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304667/content
False, BHLD,Common,09369Y101, $.001,," December 31, 2020"," 5,001,374 "," December 31, 2020", 145.97 , December 31. 2020, 14 ," December 31, 2020",BHLD,2021,2,BHLD_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304740/content
False, BHLD,Common,09369Y101, $.001,," December 31, 2021"," 6,197,774 "," December 31, 2021"," 745,970 ", December 31. 2021, 74 ," December 31, 2021",BHLD,2022,4,BHLD_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327970/content
False, BICB,Common,09056U107, 0.001,," January 31, 2021"," 68,342,758 "," January 31, 2021"," 3,500,000 "," January 31, 2021", 92 ," January 31, 2021",BICB,2021,1,BICB_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302294/content
False, BICB,Common,09056U107, 0.001,," January 31, 2022"," 68,342,758 "," January 31, 2022"," 3,500,000 "," January 31, 2022", 92 ," January 31, 2022",BICB,2022,1,BICB_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329386/content
False, BICB,Common,09056U107, 0.001,," January 31, 2021"," 68,342,758 "," January 31, 2021"," 3,500,000 "," January 31, 2021", 92 ," January 31, 2021",BICB,2022,2,BICB_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329382/content
False, BICB,Common,09056U107, 0.001,," January 31, 2022"," 68,342,758 "," January 31, 2022"," 3,500,000 "," January 31, 2022", 92 ," January 31, 2022",BICB,2022,3,BICB_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323143/content
False,,,,,," January 31, 2023",," January 31, 2023",," January 31, 2023",,,BICB,2023,1,BICB_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362128/content
False,,,,,," December 31, 2020",," December 31, 2020",," December 31, 2020",," December 31, 2020",BIEI,2021,1,BIEI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304028/content
False, BIMO,Common,090620105, $0.0001,, 11/01/21," 163,429,806 ", 11/01/21," 2,500,000 ", 11/01/21, 695 , 11/01/21,BIMO,2021,1,BIMO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314761/content
False, BIMO,Common,090620105, $0.0001,, 11/01/21," 163,429,806 ", 11/01/21," 2,500,000 ", 11/01/21, 695 , 11/01/21,BIMO,2021,3,BIMO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314600/content
False, BIMO,Common,090620105, $0.0001,, 09/01/21," 163,429,806 ", 09/01/21," 2,500,000 ", 09/01/21, 695 , 09/01/21,BIMO,2021,5,BIMO_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311130/content
False, BIMO,COMMON,090620105, 0.0001,, 01/11/2022," 163,429,806 ", 01/11/2022," 2,500,000 ", 01/11/2022, 695 , 01/11/2022,BIMO,2022,2,BIMO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/352411/content
False, BORK,Common,102100104, .0001,, 5/31/2021," 940,650,190 ", 5/31/2021,, 6/23/2021,, 6/23/2021,BORK,2021,2,BORK_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304443/content
False, BORK,Common,102100104, .0001,, 5/31/2021,, 6/23/2021,,,,,BORK,2021,5,BORK_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303835/content
False, BORK,Common,102100104, .0001,, 5/31/2022," 940,650,190 ", 05/31/2022,, 7/22/22,, 7/22/2022,BORK,2022,2,BORK_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/340460/content
False, BRNE,CommonStock,099876104, $0.001,,," 319,336,594 ",," 254,905,092 ",, 85 ,,BRNE,2021,1,BRNE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305172/content
False, BRNE,CommonStock,099876104, $0.001,,," 319,336,594 ",," 254,905,092 ",, 85 ,,BRNE,2021,2,BRNE_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305171/content
False, BRNE,CommonStock,099876104, $0.001,,," 319,336,594 ",," 254,905,092 ",, 85 ,,BRNE,2021,3,BRNE_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296326/content
False, BRNE,CommonStock,099876104, $0.001,,," 319,336,594 ",," 254,905,092 ",, 85 ,,BRNE,2021,4,BRNE_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/296324/content
False, BRNE,CommonStock,099876104, $0.001,,," 319,336,594 ",," 254,905,092 ",, 85 ,,BRNE,2022,1,BRNE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325699/content
False, BRZV,COMMONSTOCK,106766108, $ 0.001,, 09/30/2021," 99,794,400 ", 09/30/2021," 10,480,000 ", 09/30/2021, 21 , 09/30/2021,BRZV,2021,1,BRZV_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312584/content
False, BRZV,COMMONSTOCK,106766108, $ 0.001,, 09/30/2020," 30,794,400 ", 09/30/2020," 10,480,000 ", 09/30/2020, 21 , 09/30/2020,BRZV,2021,2,BRZV_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297857/content
False, BRZV,COMMONSTOCK,106766108, $ 0.001,, 09/30/2019," 30,794,400 ", 09/30/2019," 10,480,000 ", 09/30/2019, 21 , 09/30/2019,BRZV,2021,3,BRZV_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297856/content
False, BRZV,COMMONSTOCK,106766108, $ 0.001,, 09/30/2022," 187,074,045  ", 09/30/2022," 43,536,883 ", 09/30/2022, 26 , 09/30/2022,BRZV,2022,2,BRZV_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/355977/content
False, BRZV,COMMONSTOCK,106766108, $ 0.001,, 09/30/2021," 99,794,400 ", 09/30/2021," 10,480,000 ", 09/30/2021, 21 , 09/30/2021,BRZV,2022,3,BRZV_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324580/content
False, BSTK,COMMON,11041N206, 01,, 12/31/2020," 72,550,144 ", 12/31/2020," 15,585,771 ", 12/31/2020, 11 , 12/31/2020,BSTK,2021,1,BSTK_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301215/content
